Fecha,Blue-Compra,Blue-Venta,MEP,CCL
2024-12-17,,,1145.26,1150.78
2024-12-18,1145.0,1165.0,1131.22,1161.64
2024-12-19,1185.0,1205.0,1131.19,1157.59
2024-12-20,1155.0,1175.0,1142.2,1164.65
2024-12-23,1140.0,1160.0,1162.3,1166.99
2024-12-24,,,1160.97,1174.55
2024-12-25,,,1160.97,1173.62
2024-12-26,1180.0,1200.0,1170.89,1187.62
2024-12-27,1190.0,1210.0,1170.56,1180.3
2024-12-30,1195.0,1215.0,1170.41,1184.16
2024-12-31,,,1170.41,1186.93
2025-01-01,,,1170.41,1186.93
2025-01-02,1210.0,1230.0,1162.12,1174.59
2025-01-03,,,1165.88,1186.04
2025-01-06,1185.0,1205.0,1165.09,1187.05
2025-01-07,1185.0,1205.0,1164.37,1186.07
2025-01-08,1195.0,1215.0,1164.72,1184.88
2025-01-09,1200.0,1220.0,1164.19,1184.98
2025-01-10,1200.0,1220.0,1164.01,1188.33
2025-01-13,1230.0,1250.0,1163.21,1196.75
2025-01-14,,,1162.93,1191.05
2025-01-15,1230.0,1240.0,1164.05,1194.14
2025-01-16,1205.0,1225.0,1166.03,1180.53
2025-01-17,1210.0,1235.0,1165.84,1187.63
2025-01-20,1215.0,1235.0,1165.9,1195.98
2025-01-21,1220.0,1240.0,1167.61,1189.33
2025-01-22,1215.0,1235.0,1172.67,1187.49
2025-01-23,1220.0,1240.0,1167.35,1187.0
2025-01-24,1205.0,1225.0,1155.75,1164.77
2025-01-27,1210.0,1230.0,1162.22,1176.15
2025-01-28,1210.0,1230.0,1161.38,1175.5
2025-01-29,,,1163.36,1181.87
2025-01-30,1200.0,1220.0,1164.89,1180.7
2025-01-31,1200.0,1220.0,1164.79,1185.97
2025-02-03,1205.0,1225.0,1178.82,1195.55
2025-02-04,1195.0,1215.0,1188.0,1199.7
2025-02-05,1195.0,1215.0,1191.94,1200.48
2025-02-06,1195.0,1215.0,1189.03,1201.96
2025-02-07,1185.0,1205.0,1194.47,1203.17
2025-02-10,1185.0,1205.0,1184.07,1190.38
2025-02-11,1180.0,1210.0,1180.85,1189.68
2025-02-12,1195.0,1215.0,1186.35,1185.19
2025-02-13,1205.0,1225.0,1187.89,1191.08
2025-02-14,1205.0,1225.0,1183.88,1197.21
2025-02-17,1200.0,1220.0,1210.09,1210.61
2025-02-18,1215.0,1235.0,1203.16,1215.71
2025-02-19,1215.0,1235.0,1201.86,1207.55
2025-02-20,1205.0,1225.0,1206.06,1214.76
2025-02-21,1205.0,1225.0,1205.88,1218.15
2025-02-24,1210.0,1230.0,1207.48,1213.16
2025-02-25,1220.0,1240.0,1211.96,1208.21
2025-02-26,1220.0,1240.0,1211.56,1219.99
2025-02-27,1210.0,1230.0,1215.29,1224.07
2025-02-28,1205.0,1225.0,1228.48,1219.98
2025-03-03,,,1228.48,1219.98
2025-03-04,,,1228.48,1219.98
2025-03-05,1210.0,1230.0,1235.31,1241.44
2025-03-06,1205.0,1225.0,1237.86,1227.65
2025-03-07,1195.0,1215.0,1221.93,1219.73
2025-03-10,1205.0,1225.0,1228.92,1231.63
2025-03-11,,,1230.38,1226.42
2025-03-12,1200.0,1220.0,1229.34,1229.63
2025-03-13,1210.0,1230.0,1233.55,1233.48
2025-03-14,1220.0,1240.0,1237.78,1239.88
2025-03-17,1235.0,1255.0,1250.59,1254.99
2025-03-18,1235.0,1255.0,1299.32,1299.01
2025-03-19,1260.0,1280.0,1286.38,1291.86
2025-03-20,1245.0,1265.0,1287.59,1283.89
2025-03-21,1260.0,1280.0,1287.22,1286.95
2025-03-24,,,1287.22,1286.95
2025-03-25,1275.0,1295.0,1294.3,1297.05
2025-03-26,1290.0,1310.0,1295.63,1299.63
2025-03-27,1280.0,1300.0,1292.29,1298.77
2025-03-28,1280.0,1300.0,1302.44,1309.15
2025-03-31,1305.0,1325.0,1313.97,1319.46
2025-04-01,1285.0,1315.0,1314.47,1307.92
2025-04-02,,,1314.47,1307.92
2025-04-03,1290.0,1310.0,1319.42,1320.37
2025-04-04,1290.0,1310.0,1340.44,1337.05
2025-04-07,1325.0,1345.0,1370.35,1360.25
2025-04-08,1340.0,1360.0,1376.58,1368.39
2025-04-09,1335.0,1355.0,1341.72,1342.03
2025-04-10,1345.0,1365.0,1364.01,1367.3
2025-04-11,1355.0,1375.0,1333.33,1340.47
2025-04-14,1265.0,1285.0,1253.4,1256.04
2025-04-15,1255.0,1285.0,1237.9,1242.0
2025-04-16,1230.0,1250.0,1165.93,1177.11
2025-04-17,,,1165.93,1177.11
2025-04-18,,,1165.93,1177.11
2025-04-21,1130.0,1150.0,1122.08,1132.46
2025-04-22,1165.0,1185.0,1140.38,1153.59
2025-04-23,1190.0,1210.0,1168.0,1181.79
2025-04-24,1205.0,1225.0,1186.53,1199.67
2025-04-25,,,1184.24,1201.15
2025-04-28,1190.0,1210.0,1176.55,1190.97
2025-04-29,1185.0,1205.0,1173.15,1188.67
2025-04-30,1180.0,1200.0,1183.37,1195.73
2025-05-01,,,1183.37,1195.73
2025-05-02,,,1183.37,1195.73
2025-05-05,1165.0,1185.0,1202.92,1211.65
2025-05-06,1185.0,1205.0,1199.61,1211.31
2025-05-07,1170.0,1190.0,1156.07,1165.4
2025-05-08,1150.0,1170.0,1143.32,1157.44
2025-05-09,1145.0,1165.0,1144.11,1159.25
2025-05-12,1155.0,1175.0,1141.2,1155.98
2025-05-13,,,1140.92,1158.28
2025-05-14,1140.0,1160.0,1140.92,1158.28
2025-05-15,1145.0,1165.0,1140.92,1166.04
2025-05-16,1145.0,1165.0,1155.12,1178.82
2025-05-19,1145.0,1165.0,1148.77,1162.59
2025-05-20,1145.0,1165.0,1153.33,1171.71
2025-05-21,1150.0,1170.0,1148.8,1162.14
2025-05-22,1155.0,1175.0,1143.49,1163.2
2025-05-23,1145.0,1165.0,1143.32,1165.18
2025-05-26,1150.0,1170.0,1145.42,1151.25
2025-05-27,1150.0,1170.0,1161.3,1171.98
2025-05-28,,,1164.8,1175.33
2025-05-29,1150.0,1170.0,1181.9,1194.22
2025-05-30,1150.0,1170.0,1191.72,1204.92
2025-06-02,1145.0,1165.0,1183.78,1196.18
2025-06-03,1140.0,1160.0,1189.67,1199.76
2025-06-04,1160.0,1180.0,1193.22,1201.49
2025-06-05,1155.0,1175.0,1192.38,1193.41
2025-06-06,1145.0,1165.0,1192.4,1194.81
2025-06-09,1175.0,1195.0,1192.16,1198.27
2025-06-10,1170.0,1190.0,1189.44,1193.85
2025-06-11,1160.0,1180.0,1186.93,1193.28
2025-06-12,1165.0,1185.0,1186.51,1187.02
2025-06-13,1170.0,1190.0,1191.74,1200.37
2025-06-16,,,1191.06,1205.65
2025-06-17,1180.0,1200.0,1190.22,1204.75
2025-06-18,1170.0,1190.0,1167.07,1172.16
2025-06-19,1180.0,1200.0,1174.03,1157.71
2025-06-20,,,1174.03,1157.71
2025-06-23,1190.0,1210.0,1185.15,1182.97
2025-06-24,1195.0,1215.0,1184.49,1183.95
2025-06-25,1190.0,1210.0,1196.43,1199.2
2025-06-26,1190.0,1210.0,1199.28,1200.16
2025-06-27,1190.0,1210.0,1197.54,1203.26
2025-06-30,1195.0,1215.0,1211.1,1210.25
2025-07-01,1205.0,1225.0,1232.83,1233.08
2025-07-02,1220.0,1240.0,1238.6,1235.72
2025-07-03,1205.0,1225.0,1238.37,1242.12
2025-07-04,1210.0,1230.0,1246.92,1249.12
2025-07-07,1250.0,1270.0,1276.44,1279.75
2025-07-08,1260.0,1280.0,1259.09,1261.75
2025-07-09,,,1259.09,1275.55
2025-07-10,1275.0,1295.0,1267.87,1273.83
2025-07-11,1280.0,1300.0,1269.1,1275.58
2025-07-14,1220.0,1340.0,1295.84,1295.52
2025-07-15,1310.0,1330.0,1276.07,1279.56
2025-07-16,1275.0,1295.0,1269.99,1274.0
2025-07-17,1275.0,1295.0,1280.96,1285.59
2025-07-18,1285.0,1305.0,1292.87,1301.0
2025-07-21,1305.0,1325.0,1281.33,1289.78
2025-07-22,1290.0,1310.0,1260.71,1257.9
2025-07-23,1290.0,1310.0,1264.65,1266.99
2025-07-24,,,1272.91,1277.13
2025-07-25,1300.0,1320.0,1285.98,1293.91
2025-07-28,1295.0,1315.0,1296.25,1299.75
2025-07-29,1300.0,1320.0,1294.45,1290.0
2025-07-30,1300.0,1320.0,1322.36,1320.0
2025-07-31,1300.0,1320.0,1359.76,1358.82
2025-08-01,1315.0,1335.0,1357.56,1366.9
2025-08-04,1315.0,1335.0,1356.15,1361.3
2025-08-05,1310.0,1330.0,1344.27,1348.66
2025-08-06,1305.0,1325.0,1334.88,1337.94
2025-08-07,1300.0,1320.0,1327.8,1334.66
2025-08-08,1305.0,1325.0,1332.23,1336.37
2025-08-11,1305.0,1325.0,1324.65,1328.62
2025-08-12,1315.0,1335.0,1323.46,1324.07
2025-08-13,1310.0,1330.0,,
2025-08-14,1320.0,1340.0,1308.13,1310.48
2025-08-15,,,1308.13,1300.74
2025-08-18,1320.0,1340.0,1301.06,1304.0
2025-08-19,1320.0,1340.0,1297.02,1305.65
2025-08-20,,,1309.6,1311.61
2025-08-21,1320.0,1340.0,1321.87,1324.36
2025-08-22,1320.0,1340.0,1329.08,1333.81
2025-08-25,1325.0,1345.0,1362.22,1361.89
2025-08-26,1345.0,1365.0,1352.46,1354.94
2025-08-27,1345.0,1365.0,1358.27,1354.79
2025-08-28,,,1344.05,1347.64
2025-08-29,1330.0,1350.0,1357.34,1355.27
2025-08-30,1300.0,1320.0,,
2025-09-01,1325.0,1345.0,1376.49,1391.51
2025-09-02,,,1365.62,1372.0
2025-09-03,1340.0,1360.0,1370.14,1371.58
2025-09-04,,,1378.31,1380.95
2025-09-05,1345.0,1365.0,1383.33,1390.52
2025-09-08,1350.0,1370.0,1434.92,1439.27
2025-09-09,1355.0,1385.0,1430.74,1439.73
2025-09-10,1365.0,1385.0,1428.49,1436.89
2025-09-11,1375.0,1395.0,1451.12,1446.32
2025-09-12,1390.0,1410.0,1468.46,1481.12
2025-09-15,1405.0,1425.0,1488.06,1500.53
2025-09-16,1435.0,1455.0,1469.91,1482.49
2025-09-17,1435.0,1455.0,1486.47,1499.85
2025-09-18,1470.0,1490.0,1535.4,1564.1
2025-09-19,1490.0,1510.0,1551.03,1567.06
2025-09-22,1500.0,1520.0,1427.51,1440.87
2025-09-23,1415.0,1435.0,1405.02,1415.08
2025-09-24,1390.0,1410.0,1369.47,1391.27
2025-09-25,1385.0,1405.0,1380.13,1403.46
2025-09-26,1385.0,1405.0,1431.44,1470.23
2025-09-29,1420.0,1440.0,1454.91,1496.06
2025-09-30,1425.0,1445.0,1494.02,1541.77
2025-10-01,,,1523.0,1573.08
2025-10-02,1455.0,1475.0,1500.0,1548.41
2025-10-03,1420.0,1440.0,1498.81,1525.88
2025-10-06,1430.0,1450.0,1499.11,1516.64
2025-10-07,,,1533.95,1560.11
2025-10-08,1440.0,1460.0,1527.95,1543.41
2025-10-09,,,1440.81,1453.22
2025-10-10,,,1440.81,1438.69
2025-10-13,1455.0,1475.0,1409.92,1440.12
2025-10-14,1385.0,1405.0,1454.99,1475.34
2025-10-15,1400.0,1420.0,1441.77,1461.69
2025-10-16,1430.0,1450.0,1473.52,1491.34
2025-10-17,,,1541.49,1543.69
2025-10-20,1465.0,1485.0,1552.82,1569.99
2025-10-21,1485.0,1505.0,1591.57,1607.69
2025-10-22,1525.0,1545.0,1592.99,1612.06
2025-10-23,1530.0,1550.0,1533.7,1551.33
2025-10-24,1505.0,1525.0,1549.44,1567.21
2025-10-27,1490.0,1510.0,1440.79,1459.46
2025-10-28,1445.0,1465.0,1477.87,1485.89
2025-10-29,1450.0,1470.0,1475.21,1487.2
2025-10-30,1440.0,1460.0,1470.6,1491.01
2025-10-31,1425.0,1445.0,1477.46,1506.53
2025-11-03,1425.0,1445.0,1500.47,1521.99
2025-11-04,1425.0,1445.0,1495.58,1513.25
2025-11-05,1440.0,1460.0,1478.74,1495.4
2025-11-06,1420.0,1440.0,1480.23,1493.63
2025-11-07,1415.0,1435.0,1454.69,1471.3
2025-11-10,1395.0,1415.0,1458.18,1476.89
2025-11-11,1405.0,1425.0,1455.43,1476.05
2025-11-12,1420.0,1440.0,1451.89,1477.42
2025-11-13,1415.0,1435.0,1462.04,1486.56
2025-11-14,1410.0,1430.0,1451.17,1483.98
2025-11-17,1415.0,1435.0,1448.93,1494.06
2025-11-18,1410.0,1430.0,1440.51,1471.5
2025-11-19,1410.0,1430.0,1441.13,1472.37
2025-11-20,,,1452.76,1492.07
2025-11-21,,,1460.35,1502.4
2025-11-24,1405.0,1425.0,1460.35,1509.85
2025-11-25,1440.0,1460.0,1480.68,1521.83
2025-11-26,,,1487.55,1532.66
2025-11-27,1430.0,1450.0,1481.82,1523.74
2025-11-28,1420.0,1440.0,1476.42,1518.74
2025-12-01,1415.0,1435.0,1475.23,1496.85
2025-12-02,1425.0,1445.0,1477.35,1519.74
2025-12-03,1420.0,1440.0,1470.3,1508.97
2025-12-04,1410.0,1430.0,1470.0,1511.0
2025-12-05,,,1474.54,1512.86
2025-12-08,1405.0,1425.0,1474.54,1507.47
2025-12-09,1425.0,1445.0,1468.72,1508.06
2025-12-10,1430.0,1450.0,1471.35,1496.94
2025-12-11,,,1476.11,1508.46
2025-12-12,1430.0,1450.0,1478.73,1508.79
2025-12-15,1425.0,1445.0,1492.01,1528.81
2025-12-16,1460.0,1480.0,1504.3,1544.69
2025-12-17,1480.0,1500.0,1514.14,1556.53
2025-12-18,1470.0,1490.0,1498.58,1552.02
2025-12-19,1465.0,1485.0,1494.62,1555.81
2025-12-22,1495.0,1505.0,1493.06,1542.52
2025-12-23,,,1479.44,1530.7
2025-12-24,,,1481.63,1526.89
2025-12-25,,,1481.63,1526.89
2025-12-26,1485.0,1505.0,1486.11,1530.7
2025-12-29,1510.0,1530.0,1484.35,1527.22
2025-12-30,1520.0,1540.0,1480.74,1521.34
2025-12-31,1510.0,1530.0,1480.74,1524.82
